id,type,from,to,source_id,source_title,source_url,publication_date,retrieval_date,evidence_grade,factual_status,establishes,does_not_establish,review_status,extraction_method,confidence
relationship-f3cb2ce365aa932e440e,mentions,document-6f9f8bf79aaccb91ea301d46,entity-organization-ae734086c85b18874988,federal-register-latest,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Internal Revenue Service.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-71de30a521a7f9d49225,mentions,document-6f9f8bf79aaccb91ea301d46,entity-trust-615f05cd7662cea5aba9,federal-register-latest,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Pipeline Safety Trust.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-874f998930fc17e3a039,mentions,document-71a3a8053e182934a63d80e7,entity-governmentagency-02c18f319d4fb133b66f,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names TO DEFENDANT CHAD J. MILLER The Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-3b45baabc2aba4d8c622,mentions,document-71a3a8053e182934a63d80e7,entity-legalauthority-30d4d73903606b97ec1a,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Federal Rule.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,legal-authority-regex,0.64
relationship-93f60ca9cd002f323f21,mentions,document-71a3a8053e182934a63d80e7,entity-legalauthority-4dd9429b82592fb2f8e0,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Securities Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,legal-authority-regex,0.64
relationship-ae1193e70022ce75ecab,mentions,document-71a3a8053e182934a63d80e7,entity-legalauthority-e7f1a2bb67b9d759eecc,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Exchange Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,legal-authority-regex,0.64
relationship-b915fac2ff1d2d19288a,mentions,document-71a3a8053e182934a63d80e7,entity-legalauthority-eda4c7ce7a782f0cdeca,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Securities Exchange Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,legal-authority-regex,0.64
relationship-ad629e360cac64ee0b31,mentions,document-71a3a8053e182934a63d80e7,entity-organization-ae734086c85b18874988,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Internal Revenue Service.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-e7c3a5681cf259d48bf0,mentions,document-aeb34da6588c7ea5d75c67e0,entity-company-16a8ef7b1bd3b0bbf05b,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Spotify USA Inc.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-a576f2a8293d99ab0b0f,mentions,document-aeb34da6588c7ea5d75c67e0,entity-company-1c5c2467e3624b0372a8,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Joint Record Company.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-c373064b98480f22f399,mentions,document-aeb34da6588c7ea5d75c67e0,entity-company-89733039d7335cebaa79,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Google LLC.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-cc8c707d14d0160b63f8,mentions,document-aeb34da6588c7ea5d75c67e0,entity-company-9d725b8b1bdc92a83665,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Pandora Media LLC.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-cc65e65ba8243001da26,mentions,document-aeb34da6588c7ea5d75c67e0,entity-company-b4a106ade46518b30b7d,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Record Company.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-ed541a0f5aee6c070f44,mentions,document-aeb34da6588c7ea5d75c67e0,entity-company-b88750351bd49204bdd2,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Warner Music Group Corp.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-b0b0b824ed137bb4a35a,mentions,document-aeb34da6588c7ea5d75c67e0,entity-company-be29d6f3bfd2de4283c1,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Apple Inc.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-b5557766fa59798d6c4c,mentions,document-aeb34da6588c7ea5d75c67e0,entity-company-dee500d20da8c2734797,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Amazon.com Services LLC.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,company-suffix-regex,0.72
relationship-edcafc4385ce7fa01761,mentions,document-aeb34da6588c7ea5d75c67e0,entity-governmentagency-01f4059d381e9f112e9c,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names LIBRARY OF CONGRESS Copyright Royalty Board.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-d30d28841d8bf8d2cddf,mentions,document-aeb34da6588c7ea5d75c67e0,entity-governmentagency-6213d4d89f0603545f75,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Library of Congress.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-26c9436d1ea031490f99,mentions,document-aeb34da6588c7ea5d75c67e0,entity-legalauthority-4d516914aeccab39b6d7,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Copyright Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,legal-authority-regex,0.64
relationship-cc52f1ccd5b49aa918f3,mentions,document-aeb34da6588c7ea5d75c67e0,entity-legalauthority-8188dee2668caf84fcde,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names United States Code.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,legal-authority-regex,0.64
relationship-3cb68af64ae7f5e8db3f,mentions,document-aeb34da6588c7ea5d75c67e0,entity-organization-1bd004f85b86c6f94589,federal-register-latest,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Copyright Royalty Board.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-dcbef7184893de8f4ec5,mentions,document-f57d360e4a64cc086c4022d2,entity-governmentagency-23b03f6532d999f0229b,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26493.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-bba5ca679e98b04a7904,mentions,document-f57d360e4a64cc086c4022d2,entity-governmentagency-286a0bbd8e2edbbf3e19,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26493.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names AS TO DEFENDANT FERNANDO PASSOS The Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
relationship-00702082fc876bcc2c0f,mentions,document-f57d360e4a64cc086c4022d2,entity-governmentagency-bedab65c15b8b940a995,sec-litigation-releases,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26493.pdf,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,The cited record names United States Treasury. The Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship.",machine-extracted-unreviewed,organisation-suffix-regex,0.67
