relationship_id,from_id,from_name,from_type,relationship_type,to_id,to_name,to_type,source_title,source_url,date,publication_date,retrieval_date,evidence_grade,factual_status,review_status,extraction_method,confidence,what_is_established,what_is_not_established
relationship-e3851f6ecb5a9c27d201,document-6960ea14c65d98405708eb15,Final Judgment - Suzee Han,Document,mentions,entity-legalauthority-eda4c7ce7a782f0cdeca,Securities Exchange Act,LegalAuthority,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26506-suzee-han.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,legal-authority-regex,0.64,The cited record names Securities Exchange Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-4dcc7c3cec3887510094,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-governmentagency-1926439dea5a947a1901,Safety Administration,GovernmentAgency,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names Safety Administration.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-8aee8f60b95ddfe207ac,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-governmentagency-589fe65d1e718c7aae0e,PST’s Agency,GovernmentAgency,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names PST’s Agency.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-cc40387fc8c6552bb3ba,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-governmentagency-6a799278f2c401c867b3,DIMP. Materials Safety Administration,GovernmentAgency,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names DIMP. Materials Safety Administration.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-4b54e2fd5a56048520a6,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-governmentagency-81db8ebb19e418b3c4fa,Class Location Change Agency,GovernmentAgency,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names Class Location Change Agency.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-9333ae326c05641a216d,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-governmentagency-9342ce3ca1bec2752a29,OMB Control Number. Agency,GovernmentAgency,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names OMB Control Number. Agency.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-d432fbd7c0fc11e5cbe6,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-legalauthority-1c5d71bcc349dace0df2,Paperwork Reduction Act,LegalAuthority,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,legal-authority-regex,0.64,The cited record names Paperwork Reduction Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-4364faccd2c9db216e0d,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-legalauthority-bf3a6de533403bc51f0d,Reduction Act,LegalAuthority,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,legal-authority-regex,0.64,The cited record names Reduction Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-084bfa7edbc956f54fe5,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-organization-a15562cd025b98b08d44,PHMSA Service,Organization,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names PHMSA Service.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-f3cb2ce365aa932e440e,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-organization-ae734086c85b18874988,Internal Revenue Service,Organization,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names Internal Revenue Service.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-71de30a521a7f9d49225,document-6f9f8bf79aaccb91ea301d46,2026-14070.pdf,Document,mentions,entity-trust-615f05cd7662cea5aba9,Pipeline Safety Trust,Trust,Federal Register — Latest Documents,https://www.govinfo.gov/content/pkg/FR-2026-07-13/pdf/2026-14070.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names Pipeline Safety Trust.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-874f998930fc17e3a039,document-71a3a8053e182934a63d80e7,Final Judgment - Chad J. Miller,Document,mentions,entity-governmentagency-02c18f319d4fb133b66f,TO DEFENDANT CHAD J. MILLER The Securities and Exchange Commission,GovernmentAgency,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names TO DEFENDANT CHAD J. MILLER The Securities and Exchange Commission.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-3b45baabc2aba4d8c622,document-71a3a8053e182934a63d80e7,Final Judgment - Chad J. Miller,Document,mentions,entity-legalauthority-30d4d73903606b97ec1a,Federal Rule,LegalAuthority,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,legal-authority-regex,0.64,The cited record names Federal Rule.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-93f60ca9cd002f323f21,document-71a3a8053e182934a63d80e7,Final Judgment - Chad J. Miller,Document,mentions,entity-legalauthority-4dd9429b82592fb2f8e0,Securities Act,LegalAuthority,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,legal-authority-regex,0.64,The cited record names Securities Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-ae1193e70022ce75ecab,document-71a3a8053e182934a63d80e7,Final Judgment - Chad J. Miller,Document,mentions,entity-legalauthority-e7f1a2bb67b9d759eecc,Exchange Act,LegalAuthority,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,legal-authority-regex,0.64,The cited record names Exchange Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-b915fac2ff1d2d19288a,document-71a3a8053e182934a63d80e7,Final Judgment - Chad J. Miller,Document,mentions,entity-legalauthority-eda4c7ce7a782f0cdeca,Securities Exchange Act,LegalAuthority,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,legal-authority-regex,0.64,The cited record names Securities Exchange Act.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-ad629e360cac64ee0b31,document-71a3a8053e182934a63d80e7,Final Judgment - Chad J. Miller,Document,mentions,entity-organization-ae734086c85b18874988,Internal Revenue Service,Organization,U.S. Securities and Exchange Commission — Litigation Releases,https://www.sec.gov/files/litigation/litreleases/2026/judg26498-chad-miller.pdf,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,organisation-suffix-regex,0.67,The cited record names Internal Revenue Service.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-e7c3a5681cf259d48bf0,document-aeb34da6588c7ea5d75c67e0,2026-13996.pdf,Document,mentions,entity-company-16a8ef7b1bd3b0bbf05b,Spotify USA Inc,Company,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,company-suffix-regex,0.72,The cited record names Spotify USA Inc.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-a576f2a8293d99ab0b0f,document-aeb34da6588c7ea5d75c67e0,2026-13996.pdf,Document,mentions,entity-company-1c5c2467e3624b0372a8,Joint Record Company,Company,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,company-suffix-regex,0.72,The cited record names Joint Record Company.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-c373064b98480f22f399,document-aeb34da6588c7ea5d75c67e0,2026-13996.pdf,Document,mentions,entity-company-89733039d7335cebaa79,Google LLC,Company,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,company-suffix-regex,0.72,The cited record names Google LLC.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-cc8c707d14d0160b63f8,document-aeb34da6588c7ea5d75c67e0,2026-13996.pdf,Document,mentions,entity-company-9d725b8b1bdc92a83665,Pandora Media LLC,Company,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,company-suffix-regex,0.72,The cited record names Pandora Media LLC.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-cc65e65ba8243001da26,document-aeb34da6588c7ea5d75c67e0,2026-13996.pdf,Document,mentions,entity-company-b4a106ade46518b30b7d,Record Company,Company,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,company-suffix-regex,0.72,The cited record names Record Company.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
relationship-ed541a0f5aee6c070f44,document-aeb34da6588c7ea5d75c67e0,2026-13996.pdf,Document,mentions,entity-company-b88750351bd49204bdd2,Warner Music Group Corp,Company,Federal Register — Latest Documents,https://public-inspection.federalregister.gov/2026-13996.pdf?1783601118,2026-07-11T13:06:17.977Z,,2026-07-11T13:06:17.977Z,B,unreviewed-source-document,machine-extracted-unreviewed,company-suffix-regex,0.72,The cited record names Warner Music Group Corp.,"A textual mention does not establish guilt, control, ownership, payment, coordination or any other substantive relationship."
